Project;X;Y;Ecoregion;Basin;BC region
Kempf1970;-35.32754347;-4.891094853;ER75;PEPB;
Kempf1970;-35.25014121;-4.978504968;ER75;PEPB;
Kempf1970;-35.04652177;-5.97524781;ER75;PEPB;
Kempf1970;-34.53775206;-7.415517689;ER75;PEPB;
Kempf1970;-35.01005886;-5.969338276;ER75;PEPB;
Kempf1970;-35.27532952;-4.925175552;ER75;PEPB;
Kempf1970;-34.74020749;-6.773081921;ER75;PEPB;
Kempf1970;-34.65000191;-7.500933863;ER75;PEPB;
Kempf1970;-35.25147404;-5.379269255;ER75;PEPB;
Kempf1970;-34.92337751;-6.45046871;ER75;PEPB;
Kempf1970;-34.6870665;-7.871048603;ER75;PEPB;
Kempf1970;-35.35674946;-5.046826709;ER75;PEPB;
Kempf1970;-35.24630812;-5.37914972;ER75;PEPB;
Kempf1970;-34.92133251;-6.118562211;ER75;PEPB;
Kempf1970;-35.04550599;-5.541017412;ER75;PEPB;
Kempf1970;-34.54887151;-7.806212537;ER75;PEPB;
Kempf1970;-35.23416149;-5.435787282;ER75;PEPB;
Kempf1970;-35.05980596;-5.592592529;ER75;PEPB;
Kempf1970;-34.78397577;-6.649069074;ER75;PEPB;
Kempf1970;-34.91293263;-6.389710651;ER75;PEPB;
Kempf1970;-35.10965487;-5.380112521;ER75;PEPB;
Kempf1970;-35.14262688;-5.435816298;ER75;PEPB;
Kempf1970;-35.28349563;-5.373301827;ER75;PEPB;
Kempf1970;-35.13856745;-5.825131134;ER75;PEPB;
Kempf1970;-34.55325488;-7.664797518;ER75;PEPB;
Kempf1970;-35.1538766;-5.24634108;ER75;PEPB;
Kempf1970;-34.76246854;-6.998796357;ER75;PEPB;
Kempf1970;-34.8764578;-6.439525718;ER75;PEPB;
Kempf1970;-35.30454869;-5.157725653;ER75;PEPB;
Kempf1970;-35.30238914;-5.308228619;ER75;PEPB;
Kempf1970;-34.67125539;-7.658978081;ER75;PEPB;
Kempf1970;-34.69429895;-6.896446781;ER75;PEPB;
Kempf1970;-34.58794128;-7.305244776;ER75;PEPB;
Kempf1970;-34.48273289;-7.549004017;ER75;PEPB;
Kempf1970;-34.5831068;-7.813179309;ER75;PEPB;
Kempf1970;-35.18852881;-5.584477684;ER75;PEPB;
Kempf1970;-34.66419011;-6.887644895;ER75;PEPB;
Kempf1970;-34.9925867;-6.066380934;ER75;PEPB;
Kempf1970;-34.64578108;-7.134170915;ER75;PEPB;
Kempf1970;-35.02832266;-6.081978229;ER75;PEPB;
Kempf1970;-35.09240291;-5.80092025;ER75;PEPB;
Kempf1970;-34.8258803;-6.577084572;ER75;PEPB;
Kempf1970;-34.70684782;-7.964787318;ER75;PEPB;
Kempf1970;-34.65517529;-7.559372617;ER75;PEPB;
Kempf1970;-35.34557196;-4.765857482;ER75;PEPB;
Kempf1970;-35.09314914;-5.790258921;ER75;PEPB;
Kempf1970;-35.08033767;-5.409715768;ER75;PEPB;
Kempf1970;-35.07109194;-5.999488412;ER75;PEPB;
Kempf1970;-35.0603098;-6.058781926;ER75;PEPB;
Kempf1970;-34.89013549;-6.43849402;ER75;PEPB;
Kempf1970;-35.30741231;-4.862566336;ER75;PEPB;
Kempf1970;-35.20726512;-5.410249744;ER75;PEPB;
Kempf1970;-34.73261125;-6.788189397;ER75;PEPB;
Kempf1970;-35.25879537;-5.065816451;ER75;PEPB;
Kempf1970;-35.17962637;-4.952214703;ER75;PEPB;
Kempf1970;-34.93290374;-6.167667834;ER75;PEPB;
Kempf1970;-35.2674813;-5.285396289;ER75;PEPB;
Kempf1970;-35.47492094;-4.779618946;ER75;PEPB;
Kempf1970;-34.94893401;-6.091543536;ER75;PEPB;
Kempf1970;-35.12244478;-5.758437745;ER75;PEPB;
Kempf1970;-34.7280916;-7.109097304;ER75;PEPB;
Kempf1970;-34.89283105;-6.267720799;ER75;PEPB;
Kempf1970;-34.90150198;-6.251675274;ER75;PEPB;
Kempf1970;-35.34825251;-5.134365197;ER75;PEPB;
Kempf1970;-34.58489703;-7.541893467;ER75;PEPB;
Kempf1970;-35.25180548;-4.790672504;ER75;PEPB;
Kempf1970;-34.78137161;-6.461869517;ER75;PEPB;
Kempf1970;-35.00964252;-5.872330133;ER75;PEPB;
Kempf1970;-34.73088576;-6.901070609;ER75;PEPB;
Kempf1970;-35.26592391;-4.90137579;ER75;PEPB;
Kempf1970;-35.28247019;-5.163231372;ER75;PEPB;
Kempf1970;-34.64997267;-7.224395026;ER75;PEPB;
Kempf1970;-35.11419541;-5.823935165;ER75;PEPB;
Kempf1970;-34.59266502;-7.839621658;ER75;PEPB;
Kempf1970;-34.69710526;-7.042844435;ER75;PEPB;
Kempf1970;-35.31080426;-5.259785611;ER75;PEPB;
Kempf1970;-34.87054039;-6.414826739;ER75;PEPB;
Kempf1970;-35.20860011;-5.536979737;ER75;PEPB;
Kempf1970;-34.61206497;-7.700678805;ER75;PEPB;
Kempf1970;-35.15918424;-5.167106592;ER75;PEPB;
Kempf1970;-34.60687571;-7.250656673;ER75;PEPB;
Kempf1970;-34.50381728;-7.542967778;ER75;PEPB;
Kempf1970;-34.80223644;-6.523964334;ER75;PEPB;
Kempf1970;-35.24894621;-5.334127256;ER75;PEPB;
Kempf1970;-34.97263778;-6.33862403;ER75;PEPB;
Kempf1970;-34.73491775;-7.068076973;ER75;PEPB;
Kempf1970;-35.11710972;-5.693846226;ER75;PEPB;
Kempf1970;-35.22709291;-5.334269486;ER75;PEPB;
Kempf1970;-35.10937992;-5.621103453;ER75;PEPB;
Kempf1970;-34.95326485;-6.254361635;ER75;PEPB;
Kempf1970;-34.85994813;-6.522778729;ER75;PEPB;
Kempf1970;-34.78899018;-8.372346435;ER75;PEPB;
Kempf1970;-34.71497937;-8.130869252;ER75;PEPB;
Kempf1970;-34.66681541;-8.228392724;ER75;PEPB;
Kempf1970;-34.70371682;-8.260053078;ER75;PEPB;
Kempf1970;-34.85253536;-8.247323916;ER75;PEPB;
Kempf1970;-34.61609038;-8.093656478;ER75;PEPB;
Kempf1970;-34.67335813;-8.208358438;ER75;PEPB;
Kempf1970;-34.81694497;-8.173746902;ER75;PEPB;
Kempf1970;-34.66253307;-8.07406148;ER75;PEPB;
Kempf1970;-34.82080347;-8.363253938;ER75;PEPB;
Kempf1970;-34.73146375;-8.238763332;ER75;PEPB;
Kempf1970;-34.8204757;-8.249813268;ER75;PEPB;
Kempf1970;-34.64365318;-8.028908815;ER75;PEPB;
Kempf1970;-34.73343801;-8.151826158;ER75;PEPB;
Kempf1970;-34.69407451;-8.173103489;ER75;PEPB;
Kempf1970;-34.66136533;-8.060643664;ER75;PEPB;
Kempf1970;-34.67910451;-8.15480889;ER75;PEPB;
Kempf1970;-34.76375405;-8.329335647;ER75;PEPB;
Kempf1970;-34.68960238;-8.154800848;ER75;PEPB;
Kempf1970;-34.64033735;-8.008850396;ER75;PEPB;
Kempf1970;-34.86943712;-8.32263412;ER75;PEPB;
Kempf1970;-34.82966773;-8.344865873;ER75;PEPB;
Kempf1970;-34.81754486;-8.36498837;ER75;PEPB;
Kempf1970;-34.6189208;-8.077777;ER75;PEPB;
Kempf1970;-34.74002875;-8.107489769;ER75;PEPB;
Kempf1970;-34.78459632;-8.22043051;ER75;PEPB;
Kempf1970;-34.67725374;-8.166795027;ER75;PEPB;
Kempf1970;-34.87982195;-8.392993571;ER75;PEPB;
Kempf1970;-34.65103363;-8.095620859;ER75;PEPB;
Kempf1970;-34.68671117;-8.006769317;ER75;PEPB;
Kempf1970;-34.79727562;-8.332608135;ER75;PEPB;
Kempf1970;-34.75493391;-8.274103338;ER75;PEPB;
Kempf1970;-34.85422029;-8.381559358;ER75;PEPB;
Kempf1970;-34.60682429;-8.039371221;ER75;PEPB;
Kempf1970;-34.75086922;-8.215724592;ER75;PEPB;
Kempf1970;-34.65767402;-8.212292015;ER75;PEPB;
Kempf1970;-34.80442963;-8.325922752;ER75;PEPB;
Kempf1970;-34.82833947;-8.361861377;ER75;PEPB;
Kempf1970;-34.65746918;-8.008423662;ER75;PEPB;
Kempf1970;-34.67742247;-8.035700895;ER75;PEPB;
Kempf1970;-34.69598155;-8.106388064;ER75;PEPB;
Kempf1970;-34.86086303;-8.345636588;ER75;PEPB;
Kempf1970;-34.59707278;-8.06546099;ER75;PEPB;
Kempf1970;-34.65438086;-8.179886162;ER75;PEPB;
Kempf1970;-34.8256193;-8.249743793;ER75;PEPB;
Kempf1970;-34.80465236;-8.372488384;ER75;PEPB;
Kempf1970;-34.86762894;-8.391850461;ER75;PEPB;
Kempf1970;-34.74582637;-8.111299915;ER75;PEPB;
Kempf1970;-34.69634176;-8.079439793;ER75;PEPB;
Kempf1970;-34.69681597;-8.054741602;ER75;PEPB;
Kempf1970;-34.77393253;-8.321620842;ER75;PEPB;
Kempf1970;-34.71890519;-8.161744539;ER75;PEPB;
Kempf1970;-34.70698198;-8.327416366;ER75;PEPB;
Kempf1970;-34.86233684;-8.357987852;ER75;PEPB;
Kempf1970;-34.77479312;-8.298051456;ER75;PEPB;
Kempf1970;-34.66438127;-8.096088005;ER75;PEPB;
Kempf1970;-34.82000884;-8.344392635;ER75;PEPB;
Kempf1970;-34.68200975;-8.072496498;ER75;PEPB;
Kempf1970;-34.79782349;-8.245669475;ER75;PEPB;
Kempf1970;-34.6444404;-8.029104941;ER75;PEPB;
Kempf1970;-34.72528189;-8.201832784;ER75;PEPB;
Kempf1970;-34.75989216;-8.20222612;ER75;PEPB;
Kempf1970;-34.69150419;-8.210811706;ER75;PEPB;
Kempf1970;-34.86637821;-8.402971058;ER75;PEPB;
Kempf1970;-34.8536945;-8.406871099;ER75;PEPB;
Kempf1970;-34.59237861;-8.058402889;ER75;PEPB;
Kempf1970;-34.78671085;-8.224010001;ER75;PEPB;
Kempf1970;-34.81811509;-8.371335513;ER75;PEPB;
Kempf1970;-34.80664027;-8.367294656;ER75;PEPB;
Kempf1970;-34.85637861;-8.298693067;ER75;PEPB;
Kempf1970;-34.74406081;-8.264768061;ER75;PEPB;
Kempf1970;-34.68213554;-8.097152374;ER75;PEPB;
Kempf1970;-34.75195723;-8.185264106;ER75;PEPB;
Kempf1970;-34.71658104;-8.272977943;ER75;PEPB;
Kempf1970;-34.79331565;-8.361175177;ER75;PEPB;
Kempf1970;-34.68784338;-8.143823563;ER75;PEPB;
Kempf1970;-34.72529352;-8.236967964;ER75;PEPB;
Kempf1970;-34.82800944;-8.297576768;ER75;PEPB;
Kempf1970;-34.65892594;-8.202515286;ER75;PEPB;
Kempf1970;-34.6594075;-8.108210982;ER75;PEPB;
Kempf1970;-34.74719433;-8.392265655;ER75;PEPB;
Kempf1970;-34.68583469;-8.195427455;ER75;PEPB;
Kempf1970;-34.76776728;-8.290586925;ER75;PEPB;
Kempf1970;-34.80960054;-8.172062381;ER75;PEPB;
Kempf1970;-34.73222326;-8.343528974;ER75;PEPB;
Kempf1970;-34.58983628;-8.053430684;ER75;PEPB;
Kempf1970;-34.83707633;-8.363106876;ER75;PEPB;
Kempf1970;-34.64120471;-8.155482512;ER75;PEPB;
Kempf1970;-34.73354806;-8.176915557;ER75;PEPB;
Kempf1970;-34.72891844;-8.234545948;ER75;PEPB;
Kempf1970;-34.77949989;-8.235125097;ER75;PEPB;
Kempf1970;-34.81683982;-8.300436778;ER75;PEPB;
Kempf1970;-34.73873369;-8.081142814;ER75;PEPB;
Kempf1970;-34.74755622;-8.133993792;ER75;PEPB;
Kempf1970;-34.81690519;-8.269269499;ER75;PEPB;
Kempf1970;-34.70159539;-8.202096646;ER75;PEPB;
Kempf1970;-34.7571902;-8.159703491;ER75;PEPB;
Kempf1970;-34.76203762;-8.375414225;ER75;PEPB;
Kempf1970;-34.76859828;-8.177361955;ER75;PEPB;
Kempf1970;-34.66421273;-8.165674201;ER75;PEPB;
Bahia2014;-32.37611111;-3.849722222;ER74;PEPB;
Bahia2014;-32.39222222;-3.841111111;ER74;PEPB;
Bahia2014;-32.39333333;-3.815833333;ER74;PEPB;
Bahia2014;-32.41638889;-3.876388889;ER74;PEPB;
Bahia2014;-32.44277778;-3.828055556;ER74;PEPB;
Bahia2014;-32.46638889;-3.885277778;ER74;PEPB;
Bahia2014;-32.47083333;-3.866388889;ER74;PEPB;
Bahia2014;-33.21138889;-4.276944444;ER74;PEPB;
Barboza 2014;-35.10890556;-5.982825;ER75;PEPB;
Lima 2002;-35.238;-5.414;ER75;PEPB;
Lima 2002;-35.238;-5.395;ER75;PEPB;
Lima 2002;-35.239;-5.388;ER75;PEPB;
Lima 2002;-35.242;-5.379;ER75;PEPB;
Lima 2002;-35.247;-5.405;ER75;PEPB;
Lima 2002;-35.25;-5.423;ER75;PEPB;
Lima 2002;-35.254;-5.401;ER75;PEPB;
Lima 2002;-35.26;-5.355;ER75;PEPB;
Lima 2002;-35.264;-5.421;ER75;PEPB;
Lima 2002;-35.264;-5.407;ER75;PEPB;
Lima 2002;-35.265;-5.352;ER75;PEPB;
Lima 2002;-35.271;-5.426;ER75;PEPB;
Lima 2002;-35.275;-5.351;ER75;PEPB;
Lima 2002;-35.278;-5.403;ER75;PEPB;
Lima 2002;-35.279;-5.435;ER75;PEPB;
Lima 2002;-35.282;-5.361;ER75;PEPB;
Lima 2002;-35.293;-5.413;ER75;PEPB;
Lima 2002;-35.296;-5.416;ER75;PEPB;
Lima 2002;-35.299;-5.414;ER75;PEPB;
Lima 2002;-35.308;-5.369;ER75;PEPB;
Lima 2002;-35.361;-5.396;ER75;PEPB;
Pierri 2015;-35.001;-5.999;ER75;PEPB;
Pierri 2015;-35.001;-5.978;ER75;PEPB;
Pierri 2015;-35.002;-5.954;ER75;PEPB;
Pierri 2015;-35.002;-5.93;ER75;PEPB;
Pierri 2015;-35.032;-5.956;ER75;PEPB;
Pierri 2015;-35.033;-5.977;ER75;PEPB;
Pierri 2015;-35.034;-6.001;ER75;PEPB;
Pierri 2015;-35.034;-5.931;ER75;PEPB;
Pierri 2015;-35.066;-5.978;ER75;PEPB;
Pierri 2015;-35.067;-5.953;ER75;PEPB;
Pierri 2015;-35.067;-5.931;ER75;PEPB;
Pierri 2015;-35.067;-5.907;ER75;PEPB;
Pierri 2015;-35.133;-5.907;ER75;PEPB;
Queiroz 2008, 2016;-35.206;-5.421;ER75;PEPB;
Queiroz 2008, 2016;-35.214;-5.404;ER75;PEPB;
Queiroz 2008, 2016;-35.222;-5.429;ER75;PEPB;
Queiroz 2008, 2016;-35.222;-5.387;ER75;PEPB;
Queiroz 2008, 2016;-35.231;-5.412;ER75;PEPB;
Queiroz 2008, 2016;-35.231;-5.37;ER75;PEPB;
Queiroz 2008, 2016;-35.239;-5.437;ER75;PEPB;
Queiroz 2008, 2016;-35.239;-5.395;ER75;PEPB;
Queiroz 2008, 2016;-35.24;-5.353;ER75;PEPB;
Queiroz 2008, 2016;-35.247;-5.379;ER75;PEPB;
Queiroz 2008, 2016;-35.248;-5.421;ER75;PEPB;
Queiroz 2008, 2016;-35.248;-5.336;ER75;PEPB;
Queiroz 2008, 2016;-35.256;-5.446;ER75;PEPB;
Queiroz 2008, 2016;-35.256;-5.404;ER75;PEPB;
Queiroz 2008, 2016;-35.256;-5.362;ER75;PEPB;
Queiroz 2008, 2016;-35.262;-5.432;ER75;PEPB;
Queiroz 2008, 2016;-35.264;-5.387;ER75;PEPB;
Queiroz 2008, 2016;-35.265;-5.346;ER75;PEPB;
Queiroz 2008, 2016;-35.273;-5.453;ER75;PEPB;
Queiroz 2008, 2016;-35.273;-5.371;ER75;PEPB;
Queiroz 2008, 2016;-35.274;-5.415;ER75;PEPB;
Queiroz 2008, 2016;-35.282;-5.432;ER75;PEPB;
Queiroz 2008, 2016;-35.282;-5.396;ER75;PEPB;
Queiroz 2008, 2016;-35.282;-5.354;ER75;PEPB;
Queiroz 2008, 2016;-35.29;-5.379;ER75;PEPB;
Queiroz 2008, 2016;-35.292;-5.415;ER75;PEPB;
Queiroz 2008, 2016;-35.298;-5.404;ER75;PEPB;
Queiroz 2008, 2016;-35.298;-5.363;ER75;PEPB;
Queiroz 2008, 2016;-35.307;-5.388;ER75;PEPB;
Queiroz 2008, 2016;-35.315;-5.371;ER75;PEPB;
Riul et al.2009;-34.719;-7.064;ER75;PEPB;
Riul et al.2009;-34.744;-7.016;ER75;PEPB;
Riul et al.2009;-34.753;-7.064;ER75;PEPB;
Riul et al.2009;-34.753;-6.984;ER75;PEPB;
Riul et al.2009;-34.776;-7.017;ER75;PEPB;
Riul et al.2009;-34.779;-6.984;ER75;PEPB;
Riul et al.2009;-34.789;-7.064;ER75;PEPB;
Riul et al.2009;-34.791;-6.984;ER75;PEPB;
Riul et al.2009;-34.799;-7.018;ER75;PEPB;
Santos 2006;-35.25280556;-5.391555556;ER75;PEPB;
Testa e Bosence 1999;-35.19444444;-5.253611111;ER75;PEPB;
Testa e Bosence 1999;-35.23194444;-5.200555556;ER75;PEPB;
Testa e Bosence 1999;-35.26555556;-5.229166667;ER75;PEPB;
Testa e Bosence 1999;-35.27416667;-5.233333333;ER75;PEPB;
Testa e Bosence 1999;-35.33555556;-5.256388889;ER75;PEPB;
Testa e Bosence 1999;-35.34861111;-5.270555556;ER75;PEPB;
Testa e Bosence 1999;-35.35222222;-5.262222222;ER75;PEPB;
Kempf1970;-35.47988394;-9.609993652;ER75;SEAL;
Kempf1970;-35.27373478;-9.342367727;ER75;SEAL;
Kempf1970;-35.63860004;-9.871515168;ER75;SEAL;
Kempf1970;-35.12321511;-9.147219657;ER75;SEAL;
Kempf1970;-35.13410369;-9.221197958;ER75;SEAL;
Kempf1970;-35.12020013;-9.095532001;ER75;SEAL;
Kempf1970;-35.86784495;-10.10160708;ER75;SEAL;
Kempf1970;-34.93303837;-9.007060702;ER75;SEAL;
Kempf1970;-35.34890851;-9.506509348;ER75;SEAL;
Kempf1970;-35.37781497;-9.481995551;ER75;SEAL;
Kempf1970;-35.55617927;-9.633565285;ER75;SEAL;
Kempf1970;-35.61970158;-9.866871096;ER75;SEAL;
Kempf1970;-35.87574761;-10.13066606;ER75;SEAL;
Kempf1970;-34.9334122;-9.017580895;ER75;SEAL;
Kempf1970;-35.03618829;-9.071979002;ER75;SEAL;
Kempf1970;-35.81619947;-10.07201589;ER75;SEAL;
Kempf1970;-35.54108855;-9.5989153;ER75;SEAL;
Kempf1970;-35.51076703;-9.493435664;ER75;SEAL;
Kempf1970;-35.85642431;-10.12165684;ER75;SEAL;
Kempf1970;-35.79986641;-10.07163964;ER75;SEAL;
Kempf1970;-35.3149892;-9.477321182;ER75;SEAL;
Kempf1970;-35.77984522;-9.923567265;ER75;SEAL;
Kempf1970;-35.78707596;-9.987732286;ER75;SEAL;
Kempf1970;-35.33747581;-9.338547993;ER75;SEAL;
Kempf1970;-35.42980455;-9.630178881;ER75;SEAL;
Kempf1970;-35.57596577;-9.708393588;ER75;SEAL;
Kempf1970;-35.53126463;-9.752360508;ER75;SEAL;
Kempf1970;-35.36080119;-9.521789551;ER75;SEAL;
Kempf1970;-35.03074074;-9.056476382;ER75;SEAL;
Kempf1970;-35.31040714;-9.425089792;ER75;SEAL;
Kempf1970;-34.99066232;-8.988661765;ER75;SEAL;
Kempf1970;-35.7935233;-10.02132019;ER75;SEAL;
Kempf1970;-35.19544089;-9.06925152;ER75;SEAL;
Kempf1970;-35.45503724;-9.530771634;ER75;SEAL;
Kempf1970;-35.71915144;-9.804757974;ER75;SEAL;
Kempf1970;-35.18485756;-9.085819785;ER75;SEAL;
Kempf1970;-35.90792935;-10.20449744;ER75;SEAL;
Kempf1970;-35.49074378;-9.640084778;ER75;SEAL;
Kempf1970;-35.81683634;-10.10482664;ER75;SEAL;
Kempf1970;-35.96170338;-10.14469607;ER75;SEAL;
Kempf1970;-35.34867793;-9.41465124;ER75;SEAL;
Kempf1970;-35.4243919;-9.542241018;ER75;SEAL;
Kempf1970;-35.60598537;-9.746067279;ER75;SEAL;
Kempf1970;-35.09541087;-9.052829195;ER75;SEAL;
Kempf1970;-35.10601429;-9.035094249;ER75;SEAL;
Kempf1970;-35.54630181;-9.616719412;ER75;SEAL;
Kempf1970;-35.83197066;-10.10194608;ER75;SEAL;
Kempf1970;-35.21718272;-9.245053043;ER75;SEAL;
Kempf1970;-35.91016129;-10.0628292;ER75;SEAL;
Kempf1970;-35.14661174;-9.212072671;ER75;SEAL;
Kempf1970;-35.07637565;-8.97251399;ER75;SEAL;
Kempf1970;-35.3851316;-9.387185656;ER75;SEAL;
Kempf1970;-35.03230509;-8.928331024;ER75;SEAL;
Kempf1970;-35.43389416;-9.547676665;ER75;SEAL;
Kempf1970;-35.67152037;-9.926364032;ER75;SEAL;
Kempf1970;-35.5267955;-9.709080282;ER75;SEAL;
Kempf1970;-35.17777386;-9.091047205;ER75;SEAL;
Kempf1970;-34.90635473;-8.971128813;ER75;SEAL;
Kempf1970;-35.71241735;-9.840618987;ER75;SEAL;
Kempf1970;-35.30397078;-9.419221028;ER75;SEAL;
Kempf1970;-35.8154128;-9.932253607;ER75;SEAL;
Kempf1970;-35.4530894;-9.420748003;ER75;SEAL;
Kempf1970;-35.01715914;-9.025732142;ER75;SEAL;
Kempf1970;-35.12005075;-9.222589056;ER75;SEAL;
Kempf1970;-35.53584162;-9.658447226;ER75;SEAL;
Kempf1970;-35.88035657;-10.14748703;ER75;SEAL;
Kempf1970;-35.80982494;-9.931469648;ER75;SEAL;
Kempf1970;-35.0002645;-9.09077326;ER75;SEAL;
Kempf1970;-35.20725641;-9.320131764;ER75;SEAL;
Kempf1970;-35.27152802;-9.345427063;ER75;SEAL;
Kempf1970;-35.02713343;-9.089566047;ER75;SEAL;
Kempf1970;-35.10288539;-8.984845418;ER75;SEAL;
Kempf1970;-35.51231608;-9.545120549;ER75;SEAL;
Kempf1970;-35.1684314;-9.126273445;ER75;SEAL;
Kempf1970;-35.11606747;-9.094250353;ER75;SEAL;
Kempf1970;-35.30970301;-9.454710451;ER75;SEAL;
Kempf1970;-35.30214271;-9.440419403;ER75;SEAL;
Kempf1970;-35.09881555;-9.149034104;ER75;SEAL;
Kempf1970;-35.35075183;-9.312580437;ER75;SEAL;
Kempf1970;-35.07884931;-8.942816212;ER75;SEAL;
Kempf1970;-35.92493615;-10.19401857;ER75;SEAL;
Kempf1970;-35.52470416;-9.578850893;ER75;SEAL;
Kempf1970;-35.22796628;-9.123211213;ER75;SEAL;
Kempf1970;-34.89376766;-8.962605273;ER75;SEAL;
Kempf1970;-35.47880788;-9.491385774;ER75;SEAL;
Kempf1970;-35.78698466;-10.01111465;ER75;SEAL;
Kempf1970;-35.66345312;-9.714555391;ER75;SEAL;
Kempf1970;-35.50734683;-9.48410341;ER75;SEAL;
Kempf1970;-35.45496647;-9.431455734;ER75;SEAL;
Kempf1970;-34.90131861;-8.924393603;ER75;SEAL;
Kempf1970;-35.4828196;-9.628032959;ER75;SEAL;
Kempf1970;-35.06177933;-9.104991001;ER75;SEAL;
Kempf1970;-35.6939761;-9.765365685;ER75;SEAL;
Kempf1970;-35.10524534;-8.936549863;ER75;SEAL;
Kempf1970;-35.30776982;-9.254106682;ER75;SEAL;
Kempf1970;-35.81913488;-10.06978961;ER75;SEAL;
Kempf1970;-35.09061518;-9.012134032;ER75;SEAL;
Kempf1970;-35.7624476;-9.943326879;ER75;SEAL;
Kempf1970;-35.03485017;-9.117794119;ER75;SEAL;
Kempf1970;-35.6300865;-9.666809572;ER75;SEAL;
Poços;-36.94485674;-11.07137988;ER75;SEAL;
SEAL;-36.841;-11.122;ER75;SEAL;
SEAL;-36.843;-11.093;ER75;SEAL;
SEAL;-36.843;-11.093;ER75;SEAL;
SEAL;-36.856;-11.11;ER75;SEAL;
SEAL;-36.876;-11.123;ER75;SEAL;
SEAL;-36.88;-11.148;ER75;SEAL;
SEAL;-36.886;-11.087;ER75;SEAL;
SEAL;-36.892;-11.111;ER75;SEAL;
SEAL;-36.906;-11.157;ER75;SEAL;
SEAL;-36.91;-11.125;ER75;SEAL;
SEAL;-36.918;-11.203;ER75;SEAL;
SEAL;-36.921;-11.171;ER75;SEAL;
SEAL;-36.921;-11.145;ER75;SEAL;
SEAL;-36.922;-11.13;ER75;SEAL;
SEAL;-36.938;-11.156;ER75;SEAL;
SEAL;-36.948;-11.181;ER75;SEAL;
SEAL;-36.951;-11.152;ER75;SEAL;
SEAL;-36.956;-11.203;ER75;SEAL;
SEAL;-36.963;-11.169;ER75;SEAL;
SEALgeo;-35.961;-10.304;ER75;SEAL;
SEALgeo;-36;-10.34;ER75;SEAL;
SEALgeo;-36;-10.272;ER75;SEAL;
SEALgeo;-36.01;-10.263;ER75;SEAL;
SEALgeo;-36.018;-10.324;ER75;SEAL;
SEALgeo;-36.024;-10.383;ER75;SEAL;
SEALgeo;-36.028;-10.315;ER75;SEAL;
SEALgeo;-36.042;-10.306;ER75;SEAL;
SEALgeo;-36.047;-10.236;ER75;SEAL;
SEALgeo;-36.049;-10.362;ER75;SEAL;
SEALgeo;-36.051;-10.432;ER75;SEAL;
SEALgeo;-36.061;-10.225;ER75;SEAL;
SEALgeo;-36.066;-10.419;ER75;SEAL;
SEALgeo;-36.068;-10.478;ER75;SEAL;
SEALgeo;-36.068;-10.349;ER75;SEAL;
SEALgeo;-36.088;-10.463;ER75;SEAL;
SEALgeo;-36.094;-10.397;ER75;SEAL;
SEALgeo;-36.094;-10.326;ER75;SEAL;
SEALgeo;-36.101;-10.453;ER75;SEAL;
SEALgeo;-36.104;-10.507;ER75;SEAL;
SEALgeo;-36.105;-10.189;ER75;SEAL;
SEALgeo;-36.107;-10.385;ER75;SEAL;
SEALgeo;-36.11;-10.313;ER75;SEAL;
SEALgeo;-36.114;-10.247;ER75;SEAL;
SEALgeo;-36.12;-10.492;ER75;SEAL;
SEALgeo;-36.122;-10.374;ER75;SEAL;
SEALgeo;-36.125;-10.303;ER75;SEAL;
SEALgeo;-36.148;-10.544;ER75;SEAL;
SEALgeo;-36.148;-10.469;ER75;SEAL;
SEALgeo;-36.151;-10.352;ER75;SEAL;
SEALgeo;-36.158;-10.406;ER75;SEAL;
SEALgeo;-36.163;-10.533;ER75;SEAL;
SEALgeo;-36.165;-10.338;ER75;SEAL;
SEALgeo;-36.175;-10.592;ER75;SEAL;
SEALgeo;-36.176;-10.522;ER75;SEAL;
SEALgeo;-36.187;-10.582;ER75;SEAL;
SEALgeo;-36.191;-10.509;ER75;SEAL;
SEALgeo;-36.204;-10.569;ER75;SEAL;
SEALgeo;-36.218;-10.556;ER75;SEAL;
SEALgeo;-36.223;-10.636;ER75;SEAL;
SEALgeo;-36.231;-10.544;ER75;SEAL;
SEALgeo;-36.235;-10.622;ER75;SEAL;
SEALgeo;-36.244;-10.58;ER75;SEAL;
SEALgeo;-36.392;-10.788;ER75;SEAL;
SEALgeo;-36.401;-10.775;ER75;SEAL;
SEALgeo;-36.417;-10.759;ER75;SEAL;
SEALgeo;-36.432;-10.775;ER75;SEAL;
SEALgeo;-36.441;-10.832;ER75;SEAL;
SEALgeo;-36.454;-10.819;ER75;SEAL;
SEALgeo;-36.457;-10.747;ER75;SEAL;
SEALgeo;-36.46;-10.776;ER75;SEAL;
SEALgeo;-36.466;-10.804;ER75;SEAL;
SEALgeo;-36.473;-10.761;ER75;SEAL;
SEALgeo;-36.477;-10.829;ER75;SEAL;
SEALgeo;-36.48;-10.751;ER75;SEAL;
SEALgeo;-36.483;-10.788;ER75;SEAL;
SEALgeo;-36.485;-10.82;ER75;SEAL;
SEALgeo;-36.492;-10.776;ER75;SEAL;
SEALgeo;-36.493;-10.851;ER75;SEAL;
SEALgeo;-36.496;-10.807;ER75;SEAL;
SEALgeo;-36.505;-10.837;ER75;SEAL;
SEALgeo;-36.509;-10.792;ER75;SEAL;
SEALgeo;-36.514;-10.75;ER75;SEAL;
